timestamp,block,path,hops,input_eth,gross_profit_eth,gas_cost_eth,net_profit_eth,net_profit_eur_1800
2026-05-18T06:56:17Z,46149015,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:19Z,46149016,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:19Z,46149016,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:21Z,46149017,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:21Z,46149017,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:23Z,46149018,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:25Z,46149019,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:25Z,46149019,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:27Z,46149020,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:33Z,46149023,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:33Z,46149023,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:35Z,46149024,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:35Z,46149024,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:35Z,46149024,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:37Z,46149025,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:37Z,46149025,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:37Z,46149025,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:37Z,46149025,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:37Z,46149025,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:37Z,46149025,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:39Z,46149026,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:41Z,46149027,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:41Z,46149027,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:43Z,46149028,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:43Z,46149028,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:47Z,46149030,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:47Z,46149030,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:47Z,46149030,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:47Z,46149030,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:49Z,46149031,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:51Z,46149032,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:57Z,46149035,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:56:59Z,46149036,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:03Z,46149038,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:03Z,46149038,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:07Z,46149040,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:07Z,46149040,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:07Z,46149040,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:09Z,46149041,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:11Z,46149042,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:13Z,46149043,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:13Z,46149043,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:15Z,46149044,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:15Z,46149044,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
